CRASH_EVENT_ID	CRASH_ID	SEQ_NO	EVENT_ID	EVENT_OTHER_DESC
6283415	3762396	1	2	
6283416	3762396	2	8	
6283417	3762396	3	13	
6283418	3762397	1	13	
6348863	3804677	1	13	
6348864	3804678	1	13	
6348865	3804679	1	13	
6348866	3804680	1	13	
6348867	3804681	1	13	
6348868	3804682	1	13	
6348869	3804683	1	13	
6348870	3804684	1	13	
6348871	3804685	1	18	
6348872	3804686	1	13	
6348873	3804687	1	13	
6348874	3804687	2	13	
6348875	3804687	3	13	
6348876	3804688	1	13	
6348877	3804689	1	13	
6348878	3804690	1	13	
6348879	3804691	1	13	
6348880	3804692	1	13	
6348881	3804693	1	14	
6348882	3804694	1	13	
6348883	3804695	1	13	
6348884	3804696	1	13	
6348885	3804697	1	13	
6348886	3804698	1	13	
6348891	3804700	1	13	
6348892	3804700	2	98	
6348893	3804701	1	13	
6348894	3804701	2	98	
6348895	3804702	1	18	
6348896	3804702	2	13	
6348897	3804703	1	13	
6348898	3804703	2	18	
6348899	3804704	1	14	
6348900	3804704	2	14	
6348901	3804705	1	3	
6348902	3804705	2	98	
6348903	3804706	1	13	
6348904	3804706	2	98	
6348905	3804707	1	13	
6348906	3804707	2	13	
6348907	3804708	1	14	
6348908	3804708	2	98	
6348909	3804709	1	14	
6348910	3804709	2	98	
6348911	3804710	1	13	
6348912	3804710	2	13	
6348913	3804711	1	13	
6348914	3804711	2	98	
6348915	3804712	1	13	
6348916	3804712	2	98	
6348917	3804713	1	13	
6348918	3804713	2	98	
6348919	3804714	1	13	
6348920	3804714	2	98	
6348921	3804715	1	13	
6384821	3825286	1	13	
6384822	3825287	1	1	
6384823	3825287	2	18	
6384824	3825288	1	1	
6384825	3825288	2	98	DITCH
6384826	3825289	1	18	
6384827	3825289	2	18	
6384828	3825290	1	98	THROWN OR FALLING OBJECT
6384829	3825291	1	13	
6384830	3825292	1	13	
6384831	3825293	1	13	
6384832	3825294	1	13	
6384833	3825295	1	98	OTHER
6384834	3825295	2	98	OTHER
6384835	3825295	3	13	
6384836	3825296	1	98	OTHER
6384837	3825296	2	17	
6384838	3825296	3	13	
6384842	3825298	1	98	OTHER
6384843	3825298	2	98	OTHER
6384844	3825298	3	13	
6384845	3825299	1	98	OTHER
6384846	3825299	2	98	OTHER
6384847	3825299	3	13	
6384848	3825300	1	98	OTHER
6384849	3825300	2	13	
6384850	3825300	3	13	
6384851	3825301	1	98	OTHER
6384852	3825301	2	13	
6384853	3825301	3	13	
6384854	3825302	1	98	OTHER
6384855	3825302	2	98	OTHER
6384856	3825302	3	13	
6384857	3825303	1	98	OTHER
6384858	3825303	2	1	
6384859	3825303	3	18	
6384860	3825303	4	18	
6384861	3825304	1	98	OTHER
6384862	3825304	2	98	OTHER
6384863	3825304	3	1	
6384864	3825304	4	13	
6384865	3825305	1	98	OTHER
6384866	3825305	2	8	
6384867	3825305	3	1	
6384868	3825305	4	98	OTHER
6384869	3825306	1	98	OTHER
6384870	3825306	2	98	OTHER
6384871	3825306	3	13	
6258699	3747720	1	98	OTHER
6258700	3747720	2	13	
6258701	3747720	3	3	
6258702	3747720	4	8	
6258703	3747721	1	98	OTHER
6258704	3747721	2	98	OTHER
6258705	3747721	3	13	
6258706	3747721	4	98	OTHER
6258707	3747722	1	98	OTHER
6258708	3747722	2	98	OTHER
6258709	3747722	3	13	
6258710	3747722	4	98	OTHER
6258711	3747723	1	98	OTHER
6258712	3747723	2	1	
6258713	3747723	3	98	OTHER
6258714	3747723	4	8	
6258715	3747724	1	98	OTHER
6258716	3747724	2	98	OTHER
6258717	3747724	3	1	
6258718	3747724	4	18	
6258719	3747725	1	98	OTHER
6258720	3747725	2	98	OTHER
6258721	3747725	3	98	OTHER
6258722	3747725	4	1	
6337101	3785531	1	5	
6337102	3785531	2	13	
6337105	3788197	1	13	
6337108	3789085	1	13	
6337110	3759406	1	1	
6337111	3759406	2	3	
6201592	3714785	1	11	
6201593	3714785	2	11	
6201594	3714786	1	11	
6201595	3714786	2	11	
6315851	3767100	3	13	
6315852	3782964	1	13	
6315853	3768989	1	13	
6315854	3775023	1	13	
6315855	3769041	1	2	
6315856	3782965	1	13	
6315857	3782966	1	13	
6315858	3782967	1	13	
6315859	3782968	1	13	
6315860	3782969	1	13	
6315863	3782970	1	1	
6315864	3782970	2	18	
6315865	3782970	3	3	
6315866	3782970	4	18	
6315867	3782971	1	8	
6315868	3782971	2	13	
6315869	3782971	3	1	
6315870	3782972	1	13	
6315871	3782972	2	8	
6315872	3782972	3	1	
6315873	3782973	1	8	
6315874	3782973	2	13	
6315875	3775837	1	13	
6315876	3782974	1	1	
6315877	3782974	2	3	
6315878	3782974	3	18	
6315879	3782975	1	13	
6315880	3782976	1	13	
6315881	3782976	2	13	
6315886	3782978	1	13	
6315887	3782979	1	1	
6315888	3782979	2	18	
6315889	3782979	3	18	
6315890	3782980	1	1	
6315891	3782980	2	13	
6315892	3782980	3	5	
6315893	3782981	1	13	
6315894	3782981	2	8	
6315895	3782981	3	1	
6315896	3782981	4	18	
6315897	3782982	1	13	
6315898	3782983	1	1	
6315899	3782983	2	3	
6315900	3782984	1	13	
6315901	3782984	2	3	
6315902	3782985	1	13	
6315903	3777826	1	13	
6315904	3777827	1	13	
6315905	3782986	1	13	
6315906	3777832	1	13	
6315907	3782987	1	13	
6315909	3782989	1	13	
6215343	3722703	1	11	
6215344	3722703	2	11	
6215345	3722704	1	11	
6215346	3722704	2	11	
6215347	3722705	1	11	
6215348	3722705	2	11	
6215349	3722706	1	11	
6215350	3722706	2	11	
6215351	3722707	1	11	
6215352	3722707	2	11	
6215353	3722708	1	11	
6215354	3722708	2	11	
6215355	3722709	1	11	
6215356	3722709	2	11	
6215357	3722710	1	11	
6215358	3722710	2	11	
6215359	3722711	1	11	
6215360	3722711	2	11	
6215361	3722712	1	11	
6215362	3722712	2	11	
6215363	3722713	1	11	
6215364	3722713	2	11	
6215365	3722714	1	11	
6215366	3722714	2	11	
6215367	3722715	1	11	
6215368	3722715	2	11	
6215369	3722716	1	11	
6215370	3722716	2	11	
6215371	3722717	1	11	
6215372	3722717	2	11	
6215373	3722719	1	13	
6215374	3722720	1	13	
6215375	3722721	1	13	
6215376	3722722	1	13	
6215377	3722723	1	13	
6215378	3722724	1	13	
6215379	3722725	1	13	
6246218	3740759	1	13	
6246219	3740760	1	13	
6246220	3740761	1	13	
6246221	3740762	1	13	
6246222	3740763	1	13	
6246223	3740764	1	13	
6246227	3721941	1	13	
6246228	3740765	1	13	
6246229	3740766	1	13	
6246230	3740767	1	13	
6246231	3740768	1	14	
6246232	3740769	1	1	
6246233	3740769	2	18	
6246234	3740770	1	1	
6246235	3740770	2	3	
6246236	3740771	1	9	
6246237	3740771	2	18	
6246238	3740771	3	3	
6246239	3740771	4	18	
6246240	3740772	1	1	
6246241	3740772	2	2	
6246242	3740772	3	18	
6246243	3740773	1	1	
6246244	3740773	2	3	
6246245	3740774	1	13	
6246246	3740775	1	13	
6246247	3740776	1	13	
6246248	3740777	1	1	
6246249	3740777	2	3	
6246250	3740778	1	13	
6246251	3740779	1	13	
6246252	3740780	1	13	
6246253	3740781	1	13	
6246254	3740782	1	13	
6246255	3740783	1	13	
6246256	3740784	1	13	
6246257	3740785	1	18	
6246258	3740785	2	18	
6246259	3740786	1	13	
6246260	3740787	1	20	
6246261	3740788	1	13	
6246262	3740789	1	13	
6246263	3740790	1	1	
6246264	3740790	2	18	
6246265	3740790	3	2	
6246266	3740791	1	13	
6246267	3740792	1	13	
6246268	3740793	1	1	
6246269	3740793	2	18	
6246270	3740793	3	3	
6246271	3740794	1	13	
6246273	3740796	1	14	
6246274	3740797	1	13	
6246275	3740798	1	13	
6246276	3740799	1	13	
6215415	3722749	1	14	
6215416	3722749	2	14	
6215418	3722751	1	18	
6215419	3722752	1	13	
6215420	3722753	1	1	
6215421	3722754	1	18	
6215422	3722754	2	2	
6215423	3722755	1	13	
6215424	3722755	2	11	
6215425	3722755	3	10	
6215426	3722755	4	10	
6215429	3722757	1	13	
6215430	3722758	1	13	
6215431	3722759	1	13	
6215432	3722760	1	13	
6215433	3722761	1	20	
6215446	3720725	1	13	
6215447	3720726	1	13	
6215448	3720728	1	1	
6215449	3720728	2	14	
6215450	3722764	1	13	
6215451	3722765	1	8	
6215452	3722765	2	13	
6215453	3722765	3	1	
6215454	3720729	1	1	
6215455	3720729	2	18	
6215456	3722766	1	13	
6215457	3722767	1	1	
6215458	3722767	2	18	
6215459	3722767	3	15	
6215460	3722768	1	13	
6215461	3722769	1	13	
6215462	3722770	1	13	
6215463	3722771	1	13	
6215464	3722772	1	13	
6215465	3722773	1	13	
6215466	3722774	1	13	
6215467	3722775	1	18	
6215468	3722776	1	13	
6215470	3722778	1	13	
6215471	3722779	1	13	
6215472	3722780	1	13	
6215473	3722781	1	13	
6215474	3722782	1	13	
6215475	3722783	1	13	
6215476	3722784	1	13	
6215477	3722785	1	13	
6215478	3722785	2	98	CABLE BARRIER
6215479	3722785	3	18	
6215480	3722786	1	13	
6215481	3722787	1	13	
6215482	3722788	1	13	
6215483	3722788	2	3	
6215484	3722789	1	18	
6215485	3722789	2	3	
6215486	3722790	1	1	
6215487	3722790	2	98	REENTERING ROADWAY
6215488	3722790	3	1	
6215489	3722790	4	18	
6215494	3722792	1	13	
6215495	3722793	1	18	
6215496	3722794	1	13	
6215497	3722794	2	98	CABLE BARRIER
6215498	3722795	1	13	
6215499	3722795	2	18	
6215500	3722795	3	18	
6215501	3722796	1	18	
6215503	3722797	1	18	
6215504	3722797	2	13	
6215505	3722798	1	2	
6215506	3722798	2	20	
6215507	3722798	3	18	
6223660	3727623	1	2	
6215509	3722800	1	13	
6223661	3727623	2	1	
6223662	3727623	3	18	
6223663	3727624	1	13	
6223664	3727625	1	13	
6215510	3722801	1	18	
6215511	3722802	1	13	
6215512	3722803	1	13	
6215513	3722804	1	13	
6228288	3730650	1	10	
6228289	3730651	1	13	
6228290	3730652	1	13	
6228291	3725653	1	1	
6228292	3725653	2	18	
6228293	3725653	3	3	
6228294	3725654	1	13	
6228295	3725655	1	1	
6228296	3725655	2	13	
6228297	3725656	1	8	
6228298	3725656	2	13	
6228299	3725657	1	1	
6228300	3725657	2	3	
6228301	3725657	3	18	
6228302	3725657	4	18	
6228303	3726980	1	13	
6228304	3725658	1	13	
6228305	3725102	1	13	
6228306	3725659	1	1	
6228307	3725659	2	3	
6228308	3725103	1	13	
6228309	3726981	1	13	
6228310	3727598	1	13	
6228311	3730653	1	13	
6228312	3725660	1	13	
6228313	3725661	1	13	
6228314	3727599	1	13	
6228315	3726982	1	13	
6228316	3726983	1	13	
6228317	3726984	1	13	
6228318	3726985	1	13	
6315734	3765712	1	13	
6315735	3772843	1	18	
6315736	3772848	1	13	
6315737	3782910	1	6	
6315738	3782911	1	14	
6315739	3782913	1	13	
6315740	3782914	1	18	
6315741	3782915	1	13	
6315742	3782916	1	18	
6315743	3782917	1	13	
6315746	3782920	1	13	
6315747	3771216	1	1	
6315748	3771216	2	18	
6315749	3771216	3	3	
6315750	3782921	1	13	
6315751	3782922	1	13	
6315753	3782924	1	13	
6315754	3782925	1	13	
6315755	3782926	1	13	
6315756	3782927	1	13	
6315757	3782928	1	1	
6315758	3782928	2	10	
6315759	3782928	3	3	
6315760	3782928	4	1	
6315761	3782929	1	13	
6315762	3782930	1	13	
6315763	3782931	1	13	
6315764	3782932	1	13	
6315765	3782933	1	1	
6315766	3782933	2	10	
6315767	3782933	3	8	
6315768	3782933	4	3	
6315769	3782934	1	14	
6315770	3782934	2	1	
6315771	3782935	1	13	
6315772	3782936	1	13	
6315773	3782937	1	1	
6315774	3782937	2	18	
6315775	3782937	3	3	
6315776	3782938	1	13	
6315785	3778567	1	13	
6315791	3778579	1	13	
6315792	3778584	1	13	
6228387	3729723	1	13	
6228389	3729725	1	13	
6228390	3730669	1	13	
6228393	3727676	1	13	
6228400	3713508	1	13	
6228401	3729728	1	13	
6228403	3730670	1	13	
6228404	3729734	1	13	
6228405	3729735	1	13	
6228407	3713555	1	13	
6228408	3729736	1	13	
6228409	3729738	1	13	
6228410	3718359	1	13	
6228412	3713564	1	13	
6228414	3718363	1	13	
6228415	3730671	1	13	
6228416	3730672	1	13	
6228417	3729741	1	13	
6228418	3730673	1	13	
6228419	3713589	1	19	
6228423	3727745	1	13	
6228424	3729796	1	13	
6228426	3729813	1	14	
6228427	3713802	1	13	
6228428	3727786	1	13	
6228429	3729853	1	13	
6228430	3729864	1	13	
6228431	3729866	1	13	
6228433	3718466	1	13	
6228435	3718475	1	13	
6228436	3729893	1	13	
6228437	3718479	1	13	
6228438	3713922	1	13	
6228439	3713922	2	13	
6228440	3713923	1	13	
6228441	3729903	1	13	
6228442	3729905	1	13	
6228445	3729908	1	13	
6228447	3730674	1	13	
6315793	3778586	1	13	
6315798	3751638	1	13	
6315799	3766652	1	13	
6315800	3778617	1	13	
6315801	3778652	1	8	
6315802	3771485	1	13	
6315803	3778659	1	13	
6315804	3778678	1	13	
6315805	3778692	1	13	
6315807	3778696	1	13	
6315808	3778717	1	13	
6315809	3778725	1	13	
6315810	3762570	1	13	
6315811	3778728	1	13	
6315812	3778732	1	13	
6315813	3778743	1	13	
6315814	3782939	1	18	
6315815	3782939	2	3	
6315816	3782939	3	98	OTHER NON MOVABLE OBJECT
6315817	3782940	1	13	
6315818	3782941	1	13	
6315819	3782942	1	13	
6315820	3782943	1	13	
6315821	3782944	1	13	
6315822	3782945	1	18	
6315823	3782946	1	13	
6315824	3782947	1	13	
6315825	3782948	1	13	
6315826	3782949	1	13	
6315827	3782950	1	13	
6315828	3782951	1	13	
6315829	3782952	1	13	
6315830	3782953	1	13	
6315831	3782954	1	13	
6315832	3782955	1	13	
6315833	3782956	1	14	
6315834	3782957	1	13	
6315835	3782958	1	13	
6315836	3782959	1	13	
6315837	3782960	1	13	
6315838	3782961	1	13	
6315845	3782962	1	13	
6315846	3782962	2	20	
6315847	3782963	1	13	
6315848	3767083	1	13	
6315849	3767100	1	1	
6315850	3767100	2	13	
6339097	3724371	1	13	
6339099	3798435	1	13	
6339100	3798436	1	13	
6339101	3798436	2	13	
6339102	3798437	1	13	
6339103	3798438	1	13	
6339104	3798439	1	18	
6339105	3798440	1	18	
6339106	3798441	1	13	
6339107	3798442	1	13	
6339108	3798443	1	13	
6339109	3798444	1	13	
6339110	3796906	1	13	
6339111	3796907	1	13	
6339112	3796907	2	8	
6339113	3796908	1	18	
6339114	3796909	1	98	Trailer fishtail or sway/Pre
6339115	3796909	2	3	
6339116	3796910	1	13	
6339117	3796911	1	1	
6339118	3796911	2	3	
6339119	3796912	1	13	
6339120	3796913	1	13	
6339121	3796914	1	13	
6339122	3796915	1	13	
6339124	3798446	1	13	
6339125	3798447	1	13	
6339126	3798448	1	98	Evasive action/Pre
6339127	3798448	2	3	
6339129	3798450	1	13	
6339130	3798451	1	13	
6339131	3798452	1	98	Evasive action/Pre
6339132	3798452	2	13	
6339133	3798453	1	13	
6339143	3768507	1	98	OTHER
6339144	3768507	2	13	
6339145	3768507	3	8	
6339146	3768507	4	13	
6339147	3774296	1	98	OTHER
6338973	3798377	1	13	
6338974	3798378	1	13	
6338975	3798379	1	12	
6338976	3798380	1	13	
6338977	3798381	1	13	
6338978	3798382	1	1	
6338979	3798382	2	18	
6338980	3798383	1	1	
6338981	3798383	2	3	
6338982	3798384	1	1	
6338983	3798384	2	3	
6338984	3798385	1	8	
6338985	3798385	2	3	
6338986	3798385	3	5	
6338987	3798385	4	1	
6338988	3798387	1	8	
6338989	3798387	2	1	
6338990	3798387	3	13	
6338991	3798387	4	1	
6338992	3798388	1	18	
6338993	3798389	1	13	
6338994	3798390	1	1	
6338995	3798390	2	1	
6338996	3798390	3	18	
6338997	3798390	4	3	
6338998	3798391	1	10	
6338999	3798391	2	1	
6339000	3798391	3	3	
6339001	3798392	1	1	
6339002	3798392	2	3	
6339003	3798393	1	13	
6339004	3798393	2	1	
6339005	3798393	3	18	
6339006	3798393	4	3	
6339011	3798394	1	1	
6339012	3798394	2	18	
6339013	3798395	1	13	
6339014	3798396	1	13	
6339015	3798397	1	13	
6339016	3798398	1	13	
6339017	3798398	2	10	
6339018	3798399	1	13	
6339019	3798400	1	13	
6339020	3798401	1	13	
6339021	3798402	1	13	
6339022	3798402	2	18	
6339023	3798403	1	13	
6339026	3798405	1	13	
6339027	3798406	1	13	
6339028	3798407	1	13	
6339029	3798408	1	13	
6339030	3798409	1	14	
6228341	3730663	1	20	
6228342	3723454	1	13	
6228343	3730664	1	13	
6228344	3729701	1	20	
6228347	3729704	1	18	
6228350	3729706	1	13	
6228354	3729707	1	13	
6228355	3729708	1	13	
6228356	3729708	2	13	
6228361	3729710	1	13	
6228368	3729712	1	13	
6228369	3729712	2	18	
6228370	3730665	1	13	
6228371	3729714	1	18	
6228372	3729714	2	18	
6228373	3729715	1	13	
6228374	3729715	2	13	
6228377	3723481	1	10	
6228382	3729719	1	13	
6228385	3729722	1	10	
6346957	3803694	1	13	
6346958	3803695	1	18	
6346959	3803695	2	3	
6346960	3803696	1	1	
6346961	3803696	2	18	
6346962	3803696	3	18	
6346963	3798780	1	1	
6346964	3798780	2	18	
6346965	3798780	3	3	
6346966	3769615	1	13	
6346967	3803697	1	13	
6346968	3803698	1	13	
6346969	3803699	1	13	
6346970	3803700	1	13	
6346971	3803701	1	12	
6346973	3791926	1	18	
6346974	3803703	1	13	
6346975	3803703	2	18	
6346976	3803704	1	13	
6346977	3803705	1	13	
6346978	3803706	1	12	
6346979	3803707	1	13	
6346980	3803708	1	13	
6346981	3803709	1	14	
6346982	3803709	2	9	
6346983	3803710	1	13	
6346984	3803711	1	13	
6346985	3803712	1	13	
6346986	3803713	1	13	
6346988	3803715	1	16	
6346989	3803716	1	13	
6346990	3803717	1	13	
6346991	3803718	1	13	
6346992	3803719	1	13	
6346993	3803720	1	13	
6346994	3803721	1	13	
6346995	3803722	1	13	
6346996	3803723	1	13	
6346997	3803724	1	13	
6346998	3803725	1	13	
6346999	3803726	1	13	
6347000	3803727	1	13	
6347001	3803728	1	13	
6347002	3803729	1	13	
6347003	3803730	1	14	
6347004	3803731	1	13	
6347006	3803733	1	13	
6347007	3803734	1	14	
6347008	3803734	2	12	
6347009	3803734	3	18	
6347010	3803735	1	13	
6347011	3803736	1	13	
6347012	3803737	1	13	
6347013	3803738	1	13	
6347014	3803739	1	13	
6238764	3736394	1	13	
6238765	3736395	1	13	
6238766	3736396	1	13	
6238767	3736397	1	13	
6238772	3726868	1	13	
6238773	3726868	2	1	
6238777	3736398	1	13	
6238778	3736398	2	1	
6238779	3736399	1	2	
6238780	3736399	2	1	
6238781	3736399	3	14	
6238782	3736399	4	13	
6271294	3755118	2	13	
6271295	3755119	1	13	
6271296	3755119	2	3	
6271297	3755120	1	13	
6271298	3755121	1	13	
6271299	3755121	2	13	
6271293	3755118	1	13	
6271302	3755123	1	1	
6271303	3755123	2	18	
6271304	3755123	3	18	
6271305	3755124	1	13	
6271307	3755126	1	13	
6271308	3755127	1	13	
6271309	3755128	1	13	
6271310	3755128	2	1	
6271311	3755128	3	8	
6271312	3755128	4	13	
6271313	3755129	1	13	
6271315	3755131	1	13	
6271316	3755132	1	13	
6271317	3755133	1	13	
6271318	3755134	1	13	
6271319	3755135	1	13	
6271320	3755135	2	13	
6271321	3755136	1	14	
6271322	3755137	1	13	
6271323	3755138	1	13	
6271325	3755140	1	13	
6271327	3755142	1	13	
6271328	3755143	1	13	
6271329	3755144	1	14	
6271330	3755145	1	13	
6238656	3736339	1	14	
6238657	3736340	1	13	
6238658	3736341	1	13	
6238659	3736342	1	13	
6238660	3736343	1	13	
6238661	3736344	1	13	
6238662	3736345	1	12	
6238663	3736346	1	13	
6238664	3736347	1	13	
6238665	3736348	1	13	
6228448	3730675	1	13	
6228449	3730676	1	14	
6228451	3730678	1	10	
6228452	3730678	2	18	
6228454	3730680	1	13	
6228455	3730681	1	13	
6228456	3730682	1	13	
6228457	3730683	1	13	
6228459	3730685	1	13	
6228460	3730686	1	18	
6228461	3730687	1	18	
6228462	3730688	1	13	
6228463	3730689	1	13	
6228464	3730690	1	13	
6228466	3729915	1	13	
6228467	3729917	1	13	
6228468	3729917	2	13	
6228469	3729921	1	3	
6228481	3730693	1	13	
6228485	3730697	1	13	
6228487	3730699	1	13	
6228488	3730699	2	1	
6228489	3730700	1	13	
6228490	3730701	1	1	
6228491	3730701	2	18	
6228492	3730701	3	3	
6228493	3730702	1	13	
6228494	3729975	1	13	
6228495	3729975	2	1	
6228496	3729976	1	1	
6228497	3729976	2	13	
6228498	3729976	3	3	
6228499	3730703	1	1	
6228500	3730703	2	7	
6228501	3730703	3	3	
6228502	3730704	1	9	
6228503	3730704	2	1	
6228504	3730704	3	18	
6228505	3730705	1	3	
6228506	3730706	1	1	
6228507	3730706	2	18	
6228508	3730706	3	3	
6228509	3730706	4	5	
6228510	3730707	1	10	
6339031	3798410	1	18	
6339032	3798411	1	13	
6339033	3798412	1	16	
6339034	3788841	1	14	
6339035	3788846	1	13	
6339036	3791424	1	13	
6339038	3791434	1	13	
6339039	3791435	1	13	
6339040	3791435	2	13	
6339041	3791451	1	13	
6339042	3791452	1	13	
6339043	3791454	1	13	
6339059	3788918	1	13	
6339060	3798414	1	1	
6339061	3798414	2	18	
6339062	3798414	3	18	
6339063	3798414	4	3	
6339064	3798415	1	13	
6339065	3798416	1	13	
6339067	3798418	1	1	
6339068	3798418	2	14	
6339069	3798418	3	18	
6339070	3798418	4	18	
6339071	3798419	1	13	
6339072	3798420	1	13	
6339074	3798422	1	13	
6339075	3798423	1	3	
6339076	3798424	1	13	
6339077	3798425	1	13	
6339078	3798425	2	1	
6339079	3798425	3	1	
6339080	3798425	4	18	
6339081	3798426	1	13	
6339082	3798427	1	13	
6339083	3798428	1	13	
6339084	3798429	1	13	
6339085	3798430	1	6	
6339088	3798432	1	1	
6339089	3798432	2	18	
6339090	3798432	3	3	
6339091	3798433	1	1	
6339092	3798433	2	18	
6339093	3798434	1	13	
6230544	3731797	1	1	
6230545	3731797	2	8	
6230546	3731797	3	1	
6230547	3731797	4	3	
6230548	3731798	1	13	
6230549	3731799	1	13	
6230550	3731800	1	13	
6230551	3731801	1	13	
6230552	3731802	1	17	
6230553	3731803	1	1	
6230554	3731803	2	18	
6230555	3731804	1	13	
6230556	3731805	1	1	
6230557	3731805	2	3	
6230558	3731805	3	18	
6230559	3731806	1	18	
6230560	3731806	2	98	
6230561	3731806	3	18	
6230562	3731807	1	13	
6230563	3731808	1	13	
6230564	3731809	1	13	
6230565	3731810	1	13	
6230566	3731810	2	13	
6230567	3727844	1	13	
6230568	3727845	1	13	
6230569	3727846	1	13	
6230570	3731811	1	10	
6230571	3731811	2	1	
6230572	3731811	3	18	
6230573	3731812	1	13	
6230574	3731813	1	17	
6230575	3731814	1	98	Loss of traction/Pre
6230576	3731814	2	8	
6230577	3731814	3	18	
6230578	3731814	4	2	
6230579	3731815	1	13	
6230580	3731815	2	1	
6230581	3731816	1	13	
6230582	3731817	1	3	
6230583	3731818	1	2	
6230584	3731819	1	13	
6230585	3731820	1	13	
6230586	3731821	1	13	
6291374	3767609	1	13	
6291377	3752810	1	20	
6291380	3734288	1	13	
6291381	3734289	1	13	
6291382	3734289	2	5	
6291389	3757537	1	1	
6291390	3757537	2	2	
6291394	3756834	1	2	
6291395	3756834	2	1	
6291396	3756834	3	18	
