INSP_STUDY_ID	INSPECTION_ID	STUDY	SEQ_NO
16416280	65921643	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416281	65820767	HIGH PRIORITY 2019	1
16416282	65935886	HIGH PRIORITY 2019	1
16416283	65935887	HIGH PRIORITY 2019	1
16416284	65921644	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416286	65921772	2019 HIGH PRIORITY IN SAN JUAN	1
16416287	65921773	2019 HIGH PRIORITY IN SAN JAUN	1
16416288	65935912	HIGH PRIORITY 2019	1
16416289	65935913	HIGH PRIORITY 2019	1
16416290	65935914	HIGH PRIORITY 2019	1
16416291	65935915	HIGH PRIORITY 2019	1
16416292	65821267	HIGH PRIORITY 2019	1
16416293	65821268	HIGH PRIORITY 2019	1
16416294	65935926	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416295	65935927	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416296	65935928	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416297	65935929	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416298	65935943	HIGH PRIORITY 2019	1
16416299	65935944	HIGH PRIORITY 2019	1
16416300	65935945	HIGH PRIORITY 2019	1
16416301	65935955	2019 HIGH PRIORITY	1
16416302	65935958	2019 HIGH PRIORITY	1
16416303	65935979	HIGH PRIORITY 2019	1
16416304	65935980	HIGH PRIORITY 2019	1
16416305	65935982	HIGH PRIORITY 2019	1
16416306	65935987	2019 HIGH PRIORITY	1
16416307	65935988	2019 HIGH PRIORITY	1
16416308	65935989	2019 HIGH PRIORITY	1
16416309	65935990	2019 HIGH PRIORITY	1
16416310	65935993	2019 HIGH PRIORITY	1
16416311	65936012	2019 HIGH PRIORITY	1
16416312	65936013	2019 HIGH PRIORITY	1
16416313	65936014	2019 HIGH PRIORITY	1
16416314	65936015	2019 HIGH PRIORITY	1
16416316	65936046	2019 HIGH PRIORITY	1
16416317	65936047	2019 HIGH PRIORITY	1
16416318	65936048	2019 HIGH PRIORITY	1
16416319	65936049	2019 HIGH PRIORITY	1
16416320	65803455	2019-02	1
16416321	65803497	2019-02	1
16416322	65803500	2019-02	1
16416323	65803509	2019-02	1
16416325	65936889	COVERED FARM VEHICLE	1
16416326	65730158	FARM VEHICLE	3
16416327	65937426	3206	1
16416328	65937427	3206	1
16416329	65937466	3206	1
16416330	65937467	3206	1
16416331	65937476	3206	1
16416332	65937477	3206	1
16416333	65937478	3206	1
16416334	65937479	3206	1
16416335	65937480	FARM	3
16416336	65937488	3206	1
16416337	65937489	3206	1
16416338	65937490	3206	1
16416339	65937491	3206	1
16416340	65937538	3206	1
16416341	65937539	3206	1
16416342	65877177	FARM	4
16416343	65938701	I	1
16416345	65938710	I	1
16416346	65938711	I	1
16416347	65938712	I	1
16416348	65938713	I	1
16416349	65938722	I	1
16416351	65938732	I	1
16416352	65785728	I	1
16416353	65938737	I	1
16416355	65938739	I	1
16416356	65938750	I	1
16416357	65938751	I	1
16416358	65938752	I	1
16416359	65938755	I	1
16416360	65938756	I	1
16416361	65938758	I	1
16416362	65938936	NQV	8
16416363	65938937	NQV	8
16416364	65938998	MED CHECK VERIFIED	7
16416365	65939009	OIL PRODUCTION CMV	6
16416366	65939030	FARM	3
16416368	65882643	SEAT BELT	1
16416371	65526369	SB	1
16416372	65892328	SB	1
16416375	65943145	SB	1
16416376	65943146	SB	1
16416380	65526448	SB	1
16416382	65943158	SB	1
16416383	65526449	SB	1
16416386	65856054	SB	1
16416390	65526427	S/B	1
16416391	65892335	S/B	1
16416393	65892375	SB	1
16416394	65882658	SB	1
16416395	65943174	SB	1
16416396	65943176	SB	1
16416398	65526444	SB	1
16416399	65943327	MEDICAL CARD CONFIRMED	7
16416401	65943336	MEDICAL CARD CONFIRMED	7
16416402	65943337	MEDICAL CERTIFICATE CONFIRMED	7
16416403	65943346	MEDICAL CARD CONFIRMED	7
16416406	65943352	1	1
16416413	65943365	2	1
16416414	65943366	2	1
16416415	65943367	2	1
16416416	65943368	2	1
16416417	65943369	4	1
16416420	65943373	2	1
16416421	65943375	1	1
16416422	65943376	2	1
16416424	65943378	2	1
16416426	65943381	4	1
16416427	65943382	5	1
16416428	65943383	5	1
16416429	65943384	5	1
16416430	65943385	2	1
16416431	65943386	2	1
16416434	65943389	2	1
16416435	65943390	2	1
16416438	65943393	5	1
16416439	65943394	5	1
16416440	65943397	4	1
16416442	65943399	2	1
16416443	65943400	2	1
16416444	65943402	1	1
16416445	65943407	2	1
16416447	65943408	1	1
16416448	65943410	1	1
16416449	65943414	2	1
16416450	65943415	2	1
16416451	65943416	2	1
16416452	65943417	2	1
16416453	65943422	2	1
16416454	65943423	2	1
16416455	65943424	2	1
16416459	65943428	2	1
16416460	65943429	1	1
16416461	65709281	T198	1
16416464	65893023	TM40	1
16416466	65944053	T198	1
16416469	65944056	TM40	1
16416470	65944057	T198	1
16416471	65944058	T198	1
16416472	65944059	T198	1
16416474	65944068	T198	1
16416475	65944069	T198	1
16416477	65944074	T198	1
16416481	65944095	62820	9
16416482	65944095	HW	10
16416486	65709363	TM40	1
16416488	65944177	TM40	1
16416489	65944178	TM40	1
16416490	65944179	TM40	1
16416492	65893234	TM40	1
16416493	65944192	TM40	1
16416494	65944193	TM40	1
16416495	65944194	TM40	1
16416499	65944233	T999	1
16416500	65944242	MEC CHECK-CONFIRMED	7
16416501	65944357	MED CHECKED - CONFIRMED	7
16416502	65944358	MEC CHECK - CONFIRMED	7
16416503	65944359	MEC CHECK - CONFIRMED	7
16416505	65908147	PRIORITY17	1
16416506	65894897	PRIORITY17	1
16416507	65908185	MEC CHECK-CONFIRMED	7
16416508	65944400	MEC CHECK-CONFIRMED	7
16416509	65944401	MEC CHECK-CONFIRMED	7
16416511	65944404	PRIORITY17	1
16416512	65883625	TPK18	3
16416513	65944409	MEC CHECK-CONFIRMED	7
16416520	65944417	TPK18	3
16416522	65944423	PRIORITY17	1
16416523	65944424	PRIORITY17	1
16416524	65944425	PRIORITY17	1
16416525	65944429	GAS2019	1
16416526	65944430	GAS2019	1
16416527	65944515	MED CHECK CONFIRMED 2-15-19@0952	7
16416528	65944516	MED CHECK CONFIRMED 2-15-2019@1258	7
16416531	65945168	RADAR	1
16416532	65945173	RADAR	1
16416534	65945758	PE	1
16416536	65946038	BASIC	10
16416537	65946039	BASIC	10
16416539	65946050	BASIC	10
16416541	65946052	BASIC	10
16416542	65946053	BASIC	10
16416543	65946054	BASIC	10
16416544	65946055	BASIC	10
16416546	65946057	BASIC	10
16416547	65946058	BASIC	10
16416549	65946060	BASIC	10
16416550	65825993	BASIC	10
16416552	65895650	MEC CHECK-CONFIRMED	7
16416553	65571377	BASIC	10
16416554	65571378	BASIC	10
16416555	65571379	BASIC	10
16416557	65895668	13000  14000	9
16416559	65946073	BASIC	10
16416563	65946078	BASIC	10
16416566	65946081	BASIC	10
16416568	65946083	BASIC	10
16416569	65802569	BASIC	10
16416570	65946084	BASIC	10
16416571	65946087	BASIC	10
16416572	65946088	BASIC	10
16416573	65839510	BASIC	10
16416574	65946090	BASIC	10
16416576	65946092	BASIC	10
16416579	65946095	BASIC	10
16416580	65873873	BASIC	10
16416581	65946099	BASIC	10
16416582	65946100	BASIC	10
16416583	65946101	BASIC	10
16416584	65946102	BASIC	10
16416589	65946112	BASIC	10
16416590	65946119	BASIC	10
16416591	65946120	BASIC	10
16416592	65946121	BASIC	10
16416593	65946122	BASIC	10
16416594	65946124	BASIC	10
16416596	65946134	BASIC	10
16416597	65946135	BASIC	10
16416598	65946137	BASIC	10
16416599	65946140	BASIC	10
16416600	65946144	BASIC	10
16416601	65946145	BASIC	10
16416602	65946147	BASIC	10
16416603	65920794	BASIC	10
16416604	65920810	BASIC	10
16416605	65946148	BASIC	10
16416606	65946149	BASIC	10
16416607	65946150	BASIC	10
16416608	65946157	BASIC	10
16416610	65946167	BASIC	10
16416611	65934466	BASIC	10
16416612	65946170	BASIC	10
16416613	65946171	BASIC	10
16416614	65839388	BASIC	10
16416615	65946174	BASIC	10
16416616	65826290	BASIC	10
16416617	65895728	BASIC	10
16416620	65946188	BASIC	10
16416622	65946190	BASIC	10
16416623	65921645	2019 HIGH PRIORITY IN SAN JUAN COUNTY	1
16416624	65935959	2019 HIGH PRIORITY	1
16416625	65936016	2019 HIGH PRIORITY	1
16416626	65936018	2019 HIGH PRIORITY	1
16416627	65921671	HIGH PRIORITY 2019	1
16416628	65946598	HIGH PRIORITY 2019	1
16416629	65946606	HIGH PRIORITY 2019	1
16416630	65946607	HIGH PRIORITY 2019	1
16416631	65946716	2019 HIGH PRIORITY	1
16416632	65935702	HIGH PRIORITY 2019	1
16416633	65947897	C	10
16416634	65947902	C	2
16416635	65947903	C	1
16416636	65947905	C	10
16416637	65947917	C	1
16416638	65947918	C	1
16416639	65947919	C	1
16416642	65947937	C	10
16416644	65947942	C	10
16416645	65947943	C	10
16416646	65947977	C	10
16416647	65947978	C	10
16416648	65947979	C	10
16416649	65947980	C	10
16416650	65947981	C	10
16416651	65947982	C	10
16416652	65947987	C	10
16416653	65947988	C	10
16416654	65947989	C	10
16416655	65947990	C	10
16416656	65948003	C	1
16416657	65948004	C	1
16416659	65948006	C	1
16416660	65948054	C	10
16416661	65948055	C	10
16416662	65948056	C	10
16416663	65948057	C	10
16416664	65948058	C	10
16416665	65948059	C	10
16416666	65948060	C	10
16416667	65948061	C	10
16416671	65948065	C	10
16416672	65948066	C	10
16416673	65948067	C	10
16416674	65948068	C	10
16416675	65948069	C	10
16416677	65948072	C	10
16416678	65948073	C	10
16416680	65948083	C	1
16416681	65948084	C	1
16416683	65948090	C	10
16416687	65948129	C	10
16416688	65948130	C	10
16416689	65948131	C	10
16416690	65948132	C	10
16416691	65948133	C	10
16416693	65948137	C	10
16416694	65948138	C	10
16416695	65948139	C	10
16416696	65948140	C	10
16416697	65948141	C	10
16416698	65948145	C	10
16416699	65948146	C	10
16416700	65948147	C	10
16416702	65948157	C	1
16416703	65948158	C	1
16416706	65948200	C	10
16416707	65948201	C	10
16416708	65948202	C	10
16416709	65948203	C	10
16416710	65948205	C	10
16416711	65948206	C	10
16416712	65948207	C	10
16416713	65948208	C	10
16416714	65948209	C	10
16416715	65948210	C	10
16416716	65948211	C	10
16416717	65948215	C	10
16416718	65948216	C	10
16416719	65948217	C	10
16416720	65948218	C	10
16416723	65948234	C	10
16416724	65948239	C	10
16416726	65948241	C	10
16416728	65948245	C	10
16416730	65948251	C	10
16416731	65948252	C	10
16416732	65948253	C	10
16416733	65948266	C	10
16416734	65948267	C	10
16416735	65948268	C	10
16416736	65948269	C	10
16416737	65948270	C	10
16416739	65948272	C	10
16416740	65948273	C	10
16416741	65948281	C	10
16416742	65948282	C	10
16416743	65948283	C	10
16416744	65948297	C	10
16416745	65948298	C	10
16416747	65948300	C	10
16416748	65948303	C	10
16416749	65948304	C	10
16416750	65948305	C	10
16416751	65948306	C	10
16416752	65948309	C	10
16416754	65948311	C	10
16416756	65948330	C	10
16416757	65948331	C	10
16416758	65948332	C	10
16416760	65948334	C	10
16416761	65948335	C	10
16416762	65948359	C	10
16416764	65948363	C	10
16416765	65948364	C	10
16416766	65948365	C	10
16416768	65948371	C	10
16416772	65948390	C	10
16416773	65948391	C	10
16416774	65948392	C	10
16416775	65948393	C	10
16416776	65948394	C	10
16416777	65948395	C	10
16416778	65948396	C	10
16416781	65948403	C	10
16416782	65948425	C	10
16416784	65948427	C	10
16416785	65948428	C	10
16416786	65948451	C	10
16416787	65948452	C	10
16416788	65948453	C	10
16416789	65948454	C	10
16416790	65948455	C	10
16416792	65948484	C	1
16416793	65948485	C	1
16416794	65948486	C	1
16416795	65948487	C	10
16416796	65948515	C	10
16416797	65948516	C	10
16416798	65948517	C	10
16416799	65948518	C	10
16416800	65948547	C	1
16416801	65948548	C	1
16416802	65948549	C	1
16416803	65948550	C	1
16416804	65948579	C	10
16416805	65948580	C	10
16416806	65948581	C	10
16416807	65948582	C	10
16416808	65948595	C	1
16416809	65948596	C	1
16416810	65948597	C	1
16416811	65948608	C	10
16416812	65948609	C	10
16416813	65948610	C	1
16416814	65948611	C	1
16416815	65948612	C	1
16416818	65948652	C	10
16416819	65948653	C	10
16416821	65948657	C	1
16416822	65948658	C	1
16416823	65948668	C	10
16416824	65948669	C	10
16416825	65948672	C	1
16416826	65948673	C	1
16416827	65948674	C	1
16416828	65948675	C	1
16416830	65948720	C	1
16416831	65948735	C	1
16416833	65948737	C	1
16416837	65948745	C	10
16416838	65948746	C	10
16416839	65948801	C	1
16416840	65948802	C	1
16416841	65948803	C	1
16416842	65948804	C	1
16416843	65948814	C	10
16416844	65948815	C	10
16416847	65948867	C	1
16416848	65948868	C	1
16416849	65948869	C	1
16416850	65948870	C	1
16416851	65948879	C	10
16416852	65948880	C	10
16416854	65948882	C	10
16416856	65948912	C	1
16416857	65948913	C	1
16416858	65948914	C	1
16416860	65948928	C	1
16416861	65948929	C	1
16416862	65948930	C	1
16416863	65948935	C	1
16416864	65948936	C	1
16416865	65948937	C	1
16416866	65948938	C	1
16416868	65948948	C	10
16416869	65948949	C	10
16416875	65831984	MED CERT - NOT CONFIRMED	7
16416878	65951176	MED CERT - NOT CONFIRMED	7
16416880	65951190	MEC - UNABLE TO VERIFY	7
16416881	65951195	MEC UNABLE TO VERIFY	7
16416882	65951199	MEC - UNABLE TO VERIFY	7
16416883	65951238	MEC - UNABLE TO VERIFY	7
16416885	65845276	YES	5
16416886	65954886	3200	1
16416887	65954886	D	2
16416888	65954887	FARM	3
16416889	65954896	3200	1
16416890	65954896	D	2
16416891	65954897	3200	1
16416892	65954897	D	2
16416893	65954898	3200	1
16416894	65954898	D	2
16416895	65954899	3200	1
16416896	65954899	D	2
16416898	65954915	3206	1
16416899	65954923	3206	1
16416900	65954924	3206	1
16416901	65954925	3206	1
16416902	65954926	3206	1
16416903	65954931	3206	1
16416904	65954971	3200	1
16416905	65954971	D	2
16416906	65954972	3200	1
16416907	65954972	D	2
16416908	65954973	3200	1
16416909	65954973	D	2
16416910	65954974	3200	1
16416911	65954974	D	2
16416912	65954986	3206	1
16416913	65954995	3206	1
16416914	65954996	3200	1
16416915	65954996	D	2
16416916	65954997	3200	1
16416917	65954997	D	2
16416920	65955029	3200	1
16416921	65955029	D	2
16416922	65955030	3200	1
16416923	65955030	D	2
16416924	65955035	3206	1
16416925	65955043	3206	1
16416926	65955044	3206	1
16416927	65955819	BASIC	10
16416928	65955820	BASIC	10
16416929	65859238	BASIC	10
16416931	65955825	BASIC	10
16416932	65955827	BASIC	10
16416933	65955828	BASIC	10
16416934	65955829	BASIC	10
16416935	65826044	BASIC	10
16416936	65955832	BASIC	10
16416940	65955837	BASIC	10
16416945	65895679	BASIC	10
16416946	65895645	BASIC	10
16416950	65873891	BASIC	10
16416952	65955849	BASIC	10
16416961	65873869	BASIC	10
16416964	65955862	BASIC	10
16416965	65955863	BASIC	10
16416966	65955866	BASIC	10
16416967	65955871	BASIC	10
16416968	65955872	BASIC	10
16416969	65955873	BASIC	10
16416971	65920833	BASIC	10
16416972	65955879	BASIC	10
16416973	65955880	BASIC	10
16416974	65955881	BASIC	10
16416975	65955885	BASIC	10
16416976	65955886	BASIC	10
16416979	65955889	BASIC	10
16416980	65955894	BASIC	10
16416982	65955896	BASIC	10
16416983	65955897	BASIC	10
16416984	65955905	BASIC	10
16416985	65955906	BASIC	10
16416986	65955907	BASIC	10
16416987	65955908	BASIC	10
16416991	65826243	BASIC	10
16416992	65884440	BASIC	10
16416993	65955929	BASIC	10
16416994	65884328	BASIC	10
16416995	65895758	BASIC	10
16416999	65636461	BASIC	10
16417000	65955940	BASIC	10
16417005	65955952	BASIC	10
16417006	65955953	BASIC	10
16417007	65955954	BASIC	10
16417010	65955957	BASIC	10
16417015	65955970	BASIC	10
16417016	65955980	BASIC	10
16417017	65955997	BASIC	10
16417018	65956000	BASIC	10
16417023	65814249	BASIC	10
16417029	65814355	BASIC	10
16417030	65884321	BASIC	10
16417037	65826099	BASIC	10
16417038	65859269	BASIC	10
16417041	65884322	BASIC	10
16417050	65772220	BASIC	10
16417051	65956042	BASIC	10
16417052	65956043	BASIC	10
16417056	65956056	BASIC	10
16417058	65956058	BASIC	10
16417059	65956059	BASIC	10
16417063	65956063	BASIC	10
16417065	65956073	BASIC	10
16417067	65956075	BASIC	10
16417075	65623641	BASIC	10
16417076	65699810	BASIC	10
16417077	65780624	BASIC	10
16417081	65859186	BASIC	10
16417082	65884307	BASIC	10
16417083	65920878	BASIC	10
16417084	65920879	BASIC	10
16417086	65956094	BASIC	10
16417091	65956107	BASIC	10
16417093	65956109	BASIC	10
16417094	65956110	BASIC	10
16417096	65934478	BASIC	10
16417097	65780558	BASIC	10
16417098	65792821	BASIC	10
16417099	65873777	BASIC	10
16417100	65956130	BASIC	10
16417101	65746158	BASIC	10
16417102	65956343	MEC CHECK-CONFIRMED	7
16417103	65956348	MEC CHECK-CONFIRMED	7
16417104	65956414	MEC CHECK CONFIRMED	7
16417105	65956458	YES	1
16417106	65956458	YES	2
16417107	65956494	YES	1
16417108	65956494	YES	2
16417109	65956505	MEC CHECK-CONFIRMED	7
16417110	65956594	MEC CHECK - CONFIRMED	7
16417111	65956619	MEC CHECK CONFIRMED	7
16417112	65956676	YES	1
16417113	65956676	YES	2
16417114	65956679	MEC  CHECK - CONFIRMED	7
16417115	65956697	MEC CHECK-CONFIRMED	7
16417116	65956711	MEC CHECK-NO CONTACT	7
16417117	65956723	YES	1
16417118	65956723	YES	2
16417119	65956738	MEC CHECK - CONFIRMED	7
16417120	65956748	MEC CHECK - CONFIRMED	7
16417121	65673306	YES	1
16417122	65673306	YES	2
16417123	65673519	YES	1
16417124	65673519	YES	2
16417125	65956772	MEC CHECK - CONFIRMED	7
16417126	65782219	YES	1
16417127	65782219	YES	2
16417128	65793574	YES	1
16417129	65793574	YES	2
16417130	65956816	MEC CHECK - CONFIRMED	7
16417131	65956836	YES	1
16417132	65956836	YES	2
16417133	65956852	MEC CHECK-NO CONTACT	7
16417134	65956870	MEC CHECK-NO CONTACT	7
16417136	65956963	MEC CHECK-NO CONTACT	7
16417137	65956964	MEC CHECK-NO CONTACT	7
16417138	65956976	YES	1
16417139	65956976	YES	2
16417140	65956976	MEC CHECK-NO CONTACT	7
16417141	65956990	MEC CHECK-CONFIRMED	7
16417142	65957000	MEC CHECK-NO CONTACT	7
16417143	65856059	SB	1
16417144	65856060	SB	1
16417145	65958046	SB	1
16417146	65958047	SB	1
16417148	65822470	SB	1
16417149	65943130	SB	1
16417151	65958060	SB	1
16417153	65958068	SB	1
16417154	65855938	SB	1
16417155	65958069	SB	1
16417156	65855942	SB	1
16417157	65609267	SB	1
16417158	65822418	SB	1
16417159	65855963	SB	1
16417160	65892343	SB	1
16417162	65958098	SB	1
16417163	65958102	SB	1
16417165	65856043	SB/DD	1
16417166	65958106	SB/DD	1
16417167	65855987	SB	1
16417168	65892329	SB	1
16417169	65654609	SB	1
16417173	65822455	SB	1
16417177	65856014	SB	1
16417179	65958128	1	1
16417180	65958129	1	1
16417181	65958130	5	1
16417183	65958132	2	1
16417184	65958133	2	1
16417187	65958137	2	1
16417188	65958138	2	1
16417190	65958143	2	1
16417193	65958146	2	1
16417194	65958147	2	1
16417197	65958150	2	1
16417198	65958151	2	1
16417199	65958152	2	1
16417200	65958153	5	1
16417203	65958156	2	1
16417204	65958157	2	1
16417206	65958159	2	1
16417207	65958160	5	1
16417209	65958162	5	1
16417210	65958163	5	1
16417213	65958166	2	1
16417214	65958167	2	1
16417215	65958168	5	1
16417216	65958169	2	1
16417217	65958170	2	1
16417218	65958171	2	1
16417219	65958172	2	1
16417220	65958173	2	1
16417226	65958179	2	1
16417227	65958180	2	1
16417228	65958181	2	1
16417229	65958182	1	1
16417231	65958186	5	1
16417232	65958187	5	1
16417233	65958188	2	1
16417236	65958191	2	1
16417237	65958192	2	1
16417238	65958193	2	1
16417239	65958194	2	1
16417241	65958207	4	1
16417243	65958209	5	1
16417244	65958210	5	1
16417245	65958211	5	1
16417249	65958215	2	1
16417251	65958217	5	1
16417253	65958219	4	1
16417258	65958226	1	1
16417259	65958227	1	1
16417262	65958229	5	1
16417263	65958230	5	1
16417264	65958231	5	1
16417265	65958232	5	1
16417266	65958233	5	1
16417267	65958234	5	1
16417269	65870479	1824	1
16417271	65959376	MEC CHECK-CONFIRMED	7
16417273	65959384	MEC CHECK-NOT CONFIRMED	7
16417274	65959385	MEC CHECK-NOT CONFIRMED	7
16417275	65959390	MEC CHECK-CONFIRMED FALSE	7
16417276	65892913	MEC CHECK-CONFIRMED	7
16417277	65959401	TM40	1
16417278	65959402	TM40	1
16417279	65959403	TM40	1
16417281	65959416	TM40	1
16417283	65959418	TM40	1
16417285	65959421	TM40	1
16417286	65959426	TM40	1
16417287	65959427	TM40	1
16417289	65959439	TM40	1
16417290	65959440	TM40	1
16417291	65959441	TM40	1
16417292	65959442	TM40	1
16417293	65959444	TM40	1
16417294	65959445	TM40	1
16417298	65959451	TM40	1
16417299	65959452	TM40	1
16417300	65959453	TM40	1
16417301	65959462	TM40	1
16417302	65959463	TM40	1
16417304	65959465	TM40	1
16417306	65959473	TM40	1
16417308	65959477	TM40	1
16417309	65959478	TM40	1
16417315	65655279	TM40	1
16417316	65959498	TM40	1
16417317	65959499	TM40	1
